isLethe,fileName,LogicalAxiomsSize,RolesSize,ConceptsSize,GCISize,GCIRolesSize,GCIConceptSize,rate,time,memory,timeOut,MemoryOut,isSuccess,isExtra,afterForgettingAxiomsSize,beforeForgettingAxiomsSize,definer,optimizenum1,optimizenum2,optimizenum3,optimizenum4,optimizetim3,depthMean,depthMedian,depthMax 
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00636.owl,2638,22,903,0,0,0,0.3,0.0,0.0,0,1,0,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00636.owl,2638,22,903,0,0,0,0.3,331.0,561.5858459472656,0,0,1,0,375,1078,17,0.0,3.0,5.0,1.0,28.0,1.0629629629629629,1.0,2.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00636.owl,2638,22,903,0,0,0,0.3,0.0,0.0,0,3,0,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,6135.0,118.33267974853516,0,0,1,0,118,1602,196,85.0,0.0,81.0,0.0,30.0,1.2320675105485233,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,5981.0,434.1144790649414,0,0,1,0,223,1597,322,87.0,0.0,84.0,0.0,28.0,1.2362869198312236,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,0.0,0.0,0,3,0,0,0,0,,,,,,,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,5964.0,137.628173828125,0,0,1,0,227,1616,245,86.0,0.0,71.0,0.0,26.0,1.270042194092827,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,0.0,0.0,0,2,0,0,0,0,,,,,,,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00756.owl,1501,10,793,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00030.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,0 116,0.0,80.0,0.0,10183.0,,,,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00030.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00632.owl,2011,12,1665,0,0,0,0.3,846.0,-50.01911163330078,0,0,1,0,1266,1272,5,38.0,0.0,14.0,1.0,64.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00632.owl,2011,12,1665,0,0,0,0.3,10484.0,134.81427764892578,0,0,1,0,1347,1272,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00627.owl,2785,14,2136,0,0,0,0.3,528.0,25.81450653076172,0,0,1,0,737,1438,2,0.0,0.0,0.0,1.0,44.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00627.owl,2785,14,2136,0,0,0,0.3,8139.0,173.58380126953125,0,0,1,0,913,1438,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00030.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,0 119,0.0,64.0,0.0,94.0,,,,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00030.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00030.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,0 119,0.0,60.0,0.0,13912.0,,,,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00030.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00597.owl,2872,15,2336,0,0,0,0.3,677.0,49.745513916015625,0,0,1,0,453,1853,1,0.0,0.0,61.0,1.0,69.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00597.owl,2872,15,2336,0,0,0,0.3,7187.0,-207.22039794921875,0,0,1,0,588,1853,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00597.owl,2872,15,2336,0,0,0,0.3,1291.0,319.7428970336914,0,0,1,0,16216,1385,5,0.0,0.0,53.0,0.0,33.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00597.owl,2872,15,2336,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00597.owl,2872,15,2336,0,0,0,0.3,340.0,120.70353698730467,0,0,1,0,437,1196,1,0.0,0.0,63.0,2.0,50.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00597.owl,2872,15,2336,0,0,0,0.3,0.0,0.0,0,2,0,0,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00595.owl,2772,14,2291,0,0,0,0.3,1232.0,64.66675567626953,0,0,1,0,431,1791,1,0.0,0.0,58.0,0.0,55.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00595.owl,2772,14,2291,0,0,0,0.3,7749.0,107.89215087890624,0,0,1,0,509,1791,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00595.owl,2772,14,2291,0,0,0,0.3,2775.0,296.3836441040039,0,0,1,0,16735,2103,9,0.0,0.0,49.0,0.0,41.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00595.owl,2772,14,2291,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,1.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00595.owl,2772,14,2291,0,0,0,0.3,295.0,2.452178955078125,0,0,1,0,602,1882,1,0.0,0.0,52.0,0.0,32.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00595.owl,2772,14,2291,0,0,0,0.3,5398.0,206.03186798095703,0,0,1,0,672,1882,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00032.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,0 116,0.0,67.0,0.0,195.0,,,,5.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00032.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,5.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00032.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,0 116,0.0,67.0,0.0,195.0,,,,5.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00032.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,5.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00032.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,0 97,0.0,69.0,0.0,188.0,,,,5.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00032.owl,4179,160,2748,363,81,227,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,5.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00754.owl,2375,30,1228,0,0,0,0.3,960.0,679.4600143432617,0,0,1,0,330,2520,290,156.0,1.0,122.0,0.0,53.0,1.1766304347826086,1.0,3.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00754.owl,2375,30,1228,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,5.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00754.owl,2375,30,1228,0,0,0,0.3,777.0,747.2519378662109,0,0,1,0,443,2584,290,158.0,1.0,119.0,0.0,39.0,1.1630434782608696,1.0,5.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00754.owl,2375,30,1228,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,5.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00754.owl,2375,30,1228,0,0,0,0.3,541.0,540.3037643432617,0,0,1,0,232,2431,282,159.0,1.0,115.0,0.0,39.0,1.1576086956521738,1.0,5.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00754.owl,2375,30,1228,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,5.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00423.owl,1333,2,869,0,0,0,0.3,101.0,289.3002471923828,0,0,1,0,326,685,16,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00423.owl,1333,2,869,0,0,0,0.3,42189.0,684.8766174316406,0,0,1,0,326,685,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00423.owl,1333,2,869,0,0,0,0.3,109.0,225.3353500366211,0,0,1,0,311,663,43,0.0,0.0,0.0,2.0,11.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00423.owl,1333,2,869,0,0,0,0.3,45972.0,462.5110321044922,0,0,1,0,292,663,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00423.owl,1333,2,869,0,0,0,0.3,99.0,247.7166748046875,0,0,1,0,357,679,6,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00423.owl,1333,2,869,0,0,0,0.3,42275.0,332.10939025878906,0,0,1,0,357,679,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00741.owl,1908,14,998,0,0,0,0.3,799.0,866.0286407470703,0,0,1,0,381,2131,382,107.0,0.0,117.0,0.0,32.0,1.2374581939799332,1.0,5.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00741.owl,1908,14,998,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00741.owl,1908,14,998,0,0,0,0.3,421.0,504.32470703125,0,0,1,0,220,1964,305,103.0,0.0,123.0,0.0,35.0,1.1973244147157192,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00741.owl,1908,14,998,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00741.owl,1908,14,998,0,0,0,0.3,1387.0,117.33265686035156,0,0,1,0,190,2039,301,110.0,0.0,115.0,0.0,32.0,1.2006688963210703,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00741.owl,1908,14,998,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00755.owl,1205,10,643,0,0,0,0.3,224.0,347.6593475341797,0,0,1,0,188,1331,164,58.0,0.0,61.0,0.0,19.0,1.265625,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00755.owl,1205,10,643,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00755.owl,1205,10,643,0,0,0,0.3,160.0,286.0284881591797,0,0,1,0,162,1254,138,70.0,1.0,70.0,0.0,20.0,1.1822916666666667,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00755.owl,1205,10,643,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00755.owl,1205,10,643,0,0,0,0.3,162.0,408.9005432128906,0,0,1,0,101,1187,113,73.0,0.0,73.0,0.0,21.0,1.1614583333333333,1.0,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00755.owl,1205,10,643,0,0,0,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00594.owl,2154,10,1976,0,0,0,0.3,103.0,177.19245147705078,0,0,1,0,193,1425,1,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00594.owl,2154,10,1976,0,0,0,0.3,12473.0,223.9806671142578,0,0,1,0,193,1425,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00594.owl,2154,10,1976,0,0,0,0.3,137.0,203.55050659179688,0,0,1,0,353,983,1,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00594.owl,2154,10,1976,0,0,0,0.3,24882.0,643.1104736328125,0,0,1,0,353,983,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00594.owl,2154,10,1976,0,0,0,0.3,108.0,283.7103271484375,0,0,1,0,278,1500,1,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00594.owl,2154,10,1976,0,0,0,0.3,14651.0,1006.7792205810548,0,0,1,0,278,1500,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00002.owl,3359,43,760,0,0,0,0.3,244.0,235.78524017333984,0,0,1,0,384,620,7,0.0,4.0,1.0,0.0,31.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00002.owl,3359,43,760,0,0,0,0.3,7750.0,166.9900131225586,0,0,1,0,2268,620,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00002.owl,3359,43,760,0,0,0,0.3,164.0,221.91083526611328,0,0,1,0,593,598,14,0.0,5.0,0.0,1.0,25.0,0.9912280701754386,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00002.owl,3359,43,760,0,0,0,0.3,12214.0,395.3863525390625,0,0,1,0,2645,598,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00002.owl,3359,43,760,0,0,0,0.3,162.0,256.9934844970703,0,0,1,0,465,657,24,0.0,6.0,1.0,3.0,26.0,0.9956140350877192,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00002.owl,3359,43,760,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00360.owl,2675,10,1604,0,0,0,0.3,172.0,218.57332611083984,0,0,1,0,393,1128,11,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00360.owl,2675,10,1604,0,0,0,0.3,3625.0,1263.4196243286133,0,0,1,0,393,1128,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00360.owl,2675,10,1604,0,0,0,0.3,232.0,233.2547149658203,0,0,1,0,1042,1817,23,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00360.owl,2675,10,1604,0,0,0,0.3,5448.0,590.2582244873047,0,0,1,0,1042,1817,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00360.owl,2675,10,1604,0,0,0,0.3,184.0,189.12200927734372,0,0,1,0,565,1260,15,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00360.owl,2675,10,1604,0,0,0,0.3,3737.0,1342.15625,0,0,1,0,565,1260,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00412.owl,4449,1,2370,0,0,0,0.3,422.0,343.24080657958984,0,0,1,0,2024,2607,8,0.0,0.0,0.0,0.0,43.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00412.owl,4449,1,2370,0,0,0,0.3,13114.0,774.6709823608398,0,0,1,0,2024,2607,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00412.owl,4449,1,2370,0,0,0,0.3,381.0,291.39599609375,0,0,1,0,1634,2206,11,0.0,0.0,0.0,0.0,42.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00412.owl,4449,1,2370,0,0,0,0.3,11647.0,291.67992401123047,0,0,1,0,1634,2206,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00412.owl,4449,1,2370,0,0,0,0.3,491.0,401.6112747192383,0,0,1,0,3121,2742,16,0.0,0.0,0.0,2.0,43.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00412.owl,4449,1,2370,0,0,0,0.3,13613.0,370.8004684448242,0,0,1,0,3120,2742,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00571.owl,1396,1,1211,0,0,0,0.3,79.0,179.39127349853516,0,0,1,0,281,689,1,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00571.owl,1396,1,1211,0,0,0,0.3,14967.0,1124.965919494629,0,0,1,0,281,689,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00571.owl,1396,1,1211,0,0,0,0.3,87.0,118.0675048828125,0,0,1,0,347,764,1,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00571.owl,1396,1,1211,0,0,0,0.3,18245.0,1117.7260818481443,0,0,1,0,347,764,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00571.owl,1396,1,1211,0,0,0,0.3,81.0,123.42823028564452,0,0,1,0,292,694,1,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00571.owl,1396,1,1211,0,0,0,0.3,18026.0,1008.7232666015624,0,0,1,0,292,694,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00001.owl,4976,209,1751,0,0,0,0.3,212.0,215.26084899902344,0,0,1,0,443,992,1,0.0,11.0,20.0,0.0,35.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00001.owl,4976,209,1751,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00001.owl,4976,209,1751,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,0,0.0,13.0,23.0,0.0,33.0,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00001.owl,4976,209,1751,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00001.owl,4976,209,1751,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,0,0.0,5.0,22.0,1.0,31.0,,,
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00001.owl,4976,209,1751,0,0,0,0.3,0.0,0.0,0,0,0,1,0,0,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00029.owl,3937,159,2748,357,78,219,0.3,0.0,0.0,1,0,0,0,0,0,0 123,0.0,75.0,0.0,91.0,,,,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00029.owl,3937,159,2748,357,78,219,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00029.owl,3937,159,2748,357,78,219,0.3,0.0,0.0,1,0,0,0,0,0,0 103,0.0,66.0,0.0,77.0,,,,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00029.owl,3937,159,2748,357,78,219,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00029.owl,3937,159,2748,357,78,219,0.3,0.0,0.0,1,0,0,0,0,0,0 103,0.0,66.0,0.0,77.0,,,,4.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00029.owl,3937,159,2748,357,78,219,0.3,0.0,0.0,1,0,0,0,0,0,,,,,,,,,4.0
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00411.owl,1449,1,985,0,0,0,0.3,501.0,62.34619140625,0,0,1,0,453,797,9,0.0,0.0,0.0,0.0,37.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00411.owl,1449,1,985,0,0,0,0.3,38661.0,125.16482543945312,0,0,1,0,453,797,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00411.owl,1449,1,985,0,0,0,0.3,339.0,103.29344940185548,0,0,1,0,393,745,8,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00411.owl,1449,1,985,0,0,0,0.3,44029.0,169.7682876586914,0,0,1,0,393,745,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00411.owl,1449,1,985,0,0,0,0.3,182.0,104.74246215820312,0,0,1,0,477,808,19,0.0,0.0,0.0,0.0,23.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00411.owl,1449,1,985,0,0,0,0.3,39443.0,245.15756225585935,0,0,1,0,477,808,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00438.owl,1512,1,2287,0,0,0,0.3,1090.0,10.59638214111328,0,0,1,0,10272,2427,1,373.0,0.0,21.0,0.0,60.0,1.0,1.0,1.0
1,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00438.owl,1512,1,2287,0,0,0,0.3,79062.0,224.759391784668,0,0,1,0,13073,2427,,,,,,,,,
0,/Users/liuzhao/Desktop/experiments/Test_data_for_forgetting/dataSet/Oxford-ISG/PARTII/00438.owl,1512,1,2287,0,0,0,0.3,1160.0,183.3682098388672,0,0,1,0,19725,2538,1,401.0,0.0,11.0,0.0,55.0,1.0,1.0,1.0
